customerID,name,surname,phone,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn,num_complaints,churn_risk_score,risk_level,last_contacted,complaints,Suggested_Offer
6728-DKUCO,Gustavo,Lucchesi,921186732,1,0,1,1,72,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1,104.15,7303.05,True,False,True,False,False,True,False,0,0,22,low,21,[],Low risk – no action needed
9750-BOOHV,Angelo,Leopardi,345410274,1,0,0,0,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,30.15,927.65,False,False,True,False,False,False,True,0,2,36,low,26,"['Poor Internet Speed', 'Billing Issues', 'Online Security Issues']",Low risk – no action needed
8597-CWYHH,Gemma,Petruzzi,39380473585,0,0,0,0,43,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,94.35,3921.3,True,False,True,False,False,False,True,0,4,63,high,9,"['Poor Streaming Service Quality', 'Poor Customer Support', 'Customer Loyalty']",Low risk – no action needed
2848-YXSMW,Gelsomina,Pacomio,353384473,0,0,1,1,72,1,0,,,,,,,0,19.4,1363.25,False,True,False,True,True,False,False,0,0,2,low,4,[],Low risk – no action needed
0486-HECZI,Costantino,Tiepolo,39093396892,0,0,1,0,55,1,1,1.0,1.0,0.0,0.0,1.0,0.0,1,96.75,5238.9,True,False,False,False,False,True,False,1,0,52,moderate,19,[],Low risk – no action needed
4549-ZDQYY,Fabrizio,Magrassi,39331876523,1,0,0,0,52,1,0,1.0,0.0,1.0,1.0,0.0,0.0,0,57.95,3042.25,False,False,True,False,True,False,False,0,0,14,low,10,[],Low risk – no action needed
5712-AHQNN,Federica,Gonzaga,390771570140,1,0,0,0,43,1,0,0.0,1.0,1.0,0.0,1.0,0.0,1,91.65,3954.1,True,False,False,False,False,True,False,0,0,53,moderate,15,[],Low risk – no action needed
4846-WHAFZ,Ronaldo,Salgari,390365885210,1,1,1,0,37,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,76.5,2868.15,True,False,False,False,False,True,False,1,0,75,high,1,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
5256-SKJGO,Eleanora,Bragadin,1254316403,1,0,1,1,64,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1,54.6,3423.5,False,False,False,True,False,True,False,0,1,21,low,9,"['Poor Streaming Service Quality', 'Customer Loyalty']",Low risk – no action needed
3071-VBYPO,Raffaele,Fieramosca,390455358850,0,0,1,1,3,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0,89.85,248.4,True,False,False,False,False,True,False,0,0,52,moderate,16,[],Low risk – no action needed
9560-BBZXK,Matteo,Canetta,3936361248413,1,0,0,0,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,31.05,1126.35,False,False,False,True,False,False,False,0,0,11,low,13,[],Low risk – no action needed
5299-RULOA,Martino,Comboni,3935120618495,1,0,1,1,10,1,1,1.0,0.0,0.0,0.0,1.0,1.0,1,100.25,1064.65,True,False,False,False,False,True,False,1,0,78,high,24,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
8402-OOOHJ,Melissa,Montesano,3294347150,1,0,0,0,41,1,0,,,,,,,0,20.65,835.15,False,True,False,True,False,False,True,0,0,3,low,22,[],Low risk – no action needed
9445-ZUEQE,Eleanora,Valguarnera,3486790297,0,0,1,1,27,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1,85.2,2151.6,True,False,False,False,True,False,False,0,0,37,low,6,[],Low risk – no action needed
1091-SOZGA,Azeglio,Pascarella,342763009,1,0,1,1,56,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1,99.8,5515.45,True,False,True,False,True,False,False,0,0,41,moderate,7,[],Low risk – no action needed
2928-HLDBA,Clelia,Franzese,3905742866126,1,0,0,0,6,1,0,,,,,,,0,20.7,112.75,False,True,False,False,False,False,True,0,0,28,low,18,[],Low risk – no action needed
0404-SWRVG,Adriano,Leoncavallo,799050510,0,0,0,0,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,74.4,229.55,True,False,False,False,False,True,False,1,3,97,high,11,"['Poor Internet Speed', 'Poor Customer Support', 'High Monthly Charge']",Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
6497-TILVL,Arturo,Sagredo,39032412888,1,0,1,1,7,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0,50.7,350.35,False,False,False,False,False,False,True,0,0,24,low,23,[],Low risk – no action needed
7219-TLZHO,Sole,Montalti,543897767,1,0,1,1,4,1,0,,,,,,,0,20.85,62.9,False,True,False,False,False,False,True,0,0,38,low,2,[],Low risk – no action needed
4622-YNKIJ,Ugo,Anguillara,445280617,0,0,0,0,33,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1,88.95,3027.65,True,False,False,True,False,True,False,0,0,24,low,2,[],Low risk – no action needed
4412-YLTKF,Temistocle,Nugnes,393783252450,1,1,0,0,27,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1,78.05,2135.5,True,False,False,False,False,True,False,1,0,74,high,30,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
6734-PSBAW,Ciro,Contarini,3901859959444,0,0,1,0,72,1,1,,,,,,,1,23.55,1723.95,False,True,False,True,False,False,False,0,0,3,low,18,[],Low risk – no action needed
3930-ZGWVE,Gustavo,Paruta,3908231026860,0,0,0,0,1,1,0,,,,,,,0,19.75,19.75,False,True,False,False,False,False,True,0,0,57,moderate,2,[],Low risk – no action needed
2639-UGMAZ,Lisa,Pederiva,39351984980,0,1,0,0,71,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1,56.45,3985.35,False,False,True,False,False,True,False,0,0,28,low,23,[],Low risk – no action needed
2876-GZYZC,Benvenuto,Duse,390461766335,1,0,0,0,13,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,85.95,1215.65,True,False,False,False,False,True,False,0,0,81,high,8,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
6207-WIOLX,Milena,Bruno,390835101258,1,0,1,1,25,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1,58.6,1502.65,False,False,False,False,True,False,False,1,0,44,moderate,13,[],Low risk – no action needed
8587-XYZSF,Baccio,Varano,3287857446,0,0,0,0,67,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,50.55,3260.1,False,False,False,True,False,False,False,0,0,9,low,9,[],Low risk – no action needed
3091-FYHKI,Sante,Montanariello,3248726492,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,35.45,35.45,False,False,False,False,False,True,False,1,0,89,high,18,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card
2372-HWUHI,Lucia,Morrocco,39040647969,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.35,81.25,False,False,False,False,False,True,False,1,5,92,high,21,"['Poor Customer Support', 'High Monthly Charge']",Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Incentivize paperless billing; Advertise benefits of credit card payments - offer recharge deals when paying by card
7799-LGRDP,Lucrezia,Staglieno,123802793,1,0,0,0,43,1,1,,,,,,,1,25.7,1188.2,False,True,False,True,True,False,False,0,0,9,low,23,[],Low risk – no action needed
7850-VWJUU,Saverio,Onisto,3764882989,1,0,0,0,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1,75.0,1778.5,True,False,False,False,False,False,False,0,0,46,moderate,17,[],Low risk – no action needed
3774-VBNXY,Laura,Legnante,9216437128,1,0,1,1,64,1,0,,,,,,,0,20.2,1277.75,False,True,False,True,False,False,True,0,0,3,low,30,[],Low risk – no action needed
6217-KDYWC,Hugo,Lucchesi,3456583350,0,0,0,1,57,1,0,,,,,,,1,19.6,1170.55,False,True,False,True,False,False,True,0,0,6,low,20,[],Low risk – no action needed
0390-DCFDQ,Rita,Pontecorvo,166683114,1,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.45,70.45,True,False,False,False,False,False,True,1,0,89,high,28,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
3146-MSEGF,Chiara,Mercantini,39323185748,1,1,1,1,72,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,88.05,6425.65,False,False,False,True,True,False,False,0,0,1,low,17,[],Low risk – no action needed
4080-OGPJL,Graziella,Casagrande,393715129015,1,0,0,0,8,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0,71.15,563.65,False,False,False,False,False,True,False,1,0,46,moderate,15,[],Low risk – no action needed
1095-WGNGG,Piergiorgio,Gaggini,3908248266801,1,0,1,0,61,1,1,0.0,1.0,0.0,0.0,1.0,1.0,1,101.05,5971.25,True,False,False,True,False,False,False,0,0,19,low,0,[],Low risk – no action needed
2636-SJDOU,Annamaria,Pratesi,39330145242,0,0,0,0,64,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1,84.3,5289.05,True,False,True,False,True,False,False,0,0,10,low,16,[],Low risk – no action needed
1131-QQZEB,Tullio,Chinnici,1858944454,0,1,1,0,71,1,1,,,,,,,0,23.95,1756.2,False,True,False,True,False,False,False,0,0,3,low,23,[],Low risk – no action needed
5716-EZXZN,Marissa,Renzi,3905846526972,1,0,1,1,65,1,1,1.0,1.0,0.0,1.0,1.0,0.0,1,99.05,6416.7,True,False,False,True,True,False,False,0,0,7,low,0,[],Low risk – no action needed
6837-BJYDQ,Margherita,Pasolini,3903037983434,0,0,0,0,3,1,0,,,,,,,0,19.6,61.35,False,True,True,False,False,False,True,0,0,23,low,21,[],Low risk – no action needed
2135-RXIHG,Gianluigi,Ginese,390423517767,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.65,45.65,False,False,False,False,False,True,False,1,1,93,high,10,['Poor Internet Speed'],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card
6440-DKQGE,Maria,Pavone,3905861928105,0,0,0,1,30,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0,64.5,1929.95,False,False,True,False,True,False,False,0,0,12,low,3,[],Low risk – no action needed
3466-BYAVD,Giuliano,Fantozzi,393713524547,0,0,1,1,15,1,0,0.0,1.0,1.0,1.0,0.0,1.0,1,69.5,1071.4,False,False,False,False,False,False,True,0,0,26,low,26,[],Low risk – no action needed
3780-YVMFA,Gioele,Fornaciari,390577116263,1,0,1,1,8,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1,68.55,564.35,False,False,False,False,False,True,False,0,0,47,moderate,13,[],Low risk – no action needed
3874-EQOEP,Imelda,Benigni,39093132587,0,0,0,0,7,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,95.0,655.5,True,False,False,False,False,False,True,1,3,94,high,15,"['Poor Customer Support', 'High Monthly Charge']",Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Incentivize paperless billing; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
1679-JRFBR,Gastone,Toldo,434815886,1,0,1,1,70,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1,108.15,7930.55,True,False,True,False,True,False,False,0,0,24,low,25,[],Low risk – no action needed
9073-ZZIAY,Nina,Sismondi,1413791269,0,0,1,1,62,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0,86.1,5215.25,False,False,False,True,False,True,False,0,0,2,low,15,[],Low risk – no action needed
3077-RSNTJ,Annetta,Giannotti,566989006,1,0,1,1,6,1,0,,,,,,,0,19.7,113.5,False,True,False,False,False,False,True,0,0,32,low,15,[],Low risk – no action needed
6551-GNYDG,Umberto,Cafarchia,3905640189191,1,0,1,1,14,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1,80.9,1152.8,True,False,False,False,False,False,False,0,0,71,high,12,[],Low risk – no action needed
9167-APMXZ,Fiamma,Errani,390163531927,1,0,0,0,22,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1,84.15,1821.95,True,False,False,False,False,False,False,0,0,61,high,24,[],Low risk – no action needed
2749-CTKAJ,Ricciotti,Bernardi,360127894,0,0,1,1,22,1,0,,,,,,,0,20.15,419.9,False,True,True,False,False,False,True,0,0,8,low,27,[],Low risk – no action needed
6371-NZYEG,Bruno,Brugnaro,393520505758,0,0,1,1,16,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0,64.25,1024.0,False,False,False,True,False,False,True,0,0,8,low,1,[],Low risk – no action needed
7554-NEWDD,Giampaolo,Berrè,390732979989,0,0,0,0,10,1,1,,,,,,,0,25.7,251.6,False,True,False,True,False,False,False,0,0,14,low,14,[],Low risk – no action needed
8992-VONJD,Cipriano,Oliboni,370104260,1,0,0,1,13,1,0,1.0,1.0,0.0,0.0,0.0,0.0,1,56.0,764.55,False,False,False,False,False,True,False,0,0,32,low,30,[],Low risk – no action needed
0867-MKZVY,Sebastiano,Gentilini,171259493,1,0,1,0,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,82.4,1592.35,True,False,False,False,False,True,False,1,0,62,high,28,[],Low risk – no action needed
4482-EWFMI,Pierpaolo,Maspero,390571547999,1,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.7,135.2,True,False,False,False,False,True,False,0,0,83,high,0,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
4648-YPBTM,Raimondo,Bignami,390363643611,0,0,0,0,53,1,1,0.0,1.0,1.0,1.0,0.0,1.0,1,73.9,3958.25,False,False,False,True,False,False,False,0,0,4,low,30,[],Low risk – no action needed
2907-ILJBN,Sandra,Magrassi,547301708,1,0,1,1,11,1,0,,,,,,,0,20.6,233.9,False,True,True,False,False,False,True,0,0,17,low,9,[],Low risk – no action needed
6345-FZOQH,Ubaldo,Pigafetta,584452377,0,0,1,0,69,1,0,,,,,,,0,19.9,1363.45,False,True,False,True,False,False,True,0,0,2,low,22,[],Low risk – no action needed
3376-BMGFE,Vittoria,Sforza,3520655472,1,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.9,273.0,True,False,False,False,False,False,False,1,0,82,high,2,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
5997-OPVFA,Valeria,Bonaventura,5721117547,0,0,1,0,72,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,89.05,6254.45,False,False,False,True,False,False,False,0,0,0,low,15,[],Low risk – no action needed
3445-HXXGF,Alessia,Bellini,39012586174,0,1,1,0,58,0,0,0.0,1.0,1.0,0.0,0.0,1.0,1,45.3,2651.2,False,False,False,False,False,True,False,1,0,42,moderate,4,[],Low risk – no action needed
1159-WFSGR,Raffaele,Stoppani,37725107050,1,0,1,1,16,1,0,,,,,,,0,20.4,321.4,False,True,False,False,False,True,False,0,0,29,low,23,[],Low risk – no action needed
7654-YWJUF,Domenico,Verga,3938123407632,0,0,1,0,43,1,0,1.0,0.0,1.0,1.0,0.0,0.0,1,84.25,3539.25,True,False,True,False,False,False,False,0,0,17,low,13,[],Low risk – no action needed
1875-QIVME,Rita,Petralli,794757658,1,0,1,0,2,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1,104.4,242.8,True,False,False,False,False,True,False,1,5,94,high,21,"['Poor Internet Speed', 'Poor Streaming Service Quality', 'Billing Issues', 'Poor Customer Support', 'Poor Technical Support', 'Poor Phone Service Quality', 'Limited Device Protection', 'High Monthly Charge']",Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems
6727-IOTLZ,Maurizio,Petruzzi,38938161365,0,0,1,0,14,1,0,0.0,1.0,1.0,1.0,1.0,1.0,0,81.95,1181.75,False,False,False,True,False,False,True,0,0,10,low,24,[],Low risk – no action needed
0691-JVSYA,Mercedes,Redi,37726362506,1,0,1,0,53,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1,94.85,5000.2,True,False,True,False,False,False,False,1,0,45,moderate,21,[],Low risk – no action needed
5918-VUKWP,Raffaellino,Disdero,43410644,1,0,0,0,32,1,0,,,,,,,0,20.55,654.55,False,True,True,False,False,False,False,0,0,9,low,4,[],Low risk – no action needed
1744-JHKYS,Adelmo,Garzoni,390771522289,1,0,1,0,34,1,1,,,,,,,0,24.7,780.2,False,True,False,False,False,True,False,0,0,20,low,5,[],Low risk – no action needed
2656-FMOKZ,Vincenzo,Luciani,37380094,1,1,0,0,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,74.45,1145.7,True,False,False,False,False,False,True,1,0,68,high,11,[],Low risk – no action needed
2070-FNEXE,Nicoletta,Bergoglio,3303739687,1,1,0,0,7,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0,76.45,503.6,True,False,False,False,False,False,False,1,2,81,high,3,"['Poor Internet Speed', 'Poor Customer Support']",Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Incentivize paperless billing; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
5947-SGKCL,Gelsomina,Roncalli,54324380,1,0,1,1,15,1,1,0.0,1.0,1.0,0.0,1.0,1.0,1,105.35,1559.25,True,False,False,False,False,False,False,0,0,64,high,27,[],Low risk – no action needed
3712-PKXZA,Damiano,Petrassi,371361934,0,0,1,0,61,1,0,,,,,,,1,20.55,1252.0,False,True,True,False,True,False,False,0,0,10,low,1,[],Low risk – no action needed
6317-YPKDH,Tiziana,Innocenti,47137400,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,29.95,29.95,False,False,False,False,False,False,False,1,0,66,high,8,[],Low risk – no action needed
6582-OIVSP,Graziano,Botta,35341929992,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.3,45.3,False,False,False,False,False,False,True,0,0,72,high,27,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Incentivize paperless billing; Advertise benefits of credit card payments - offer recharge deals when paying by card
9367-WXLCH,Sabatino,Falier,1220342492,0,0,0,0,8,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,84.5,662.65,True,False,False,False,False,False,False,1,3,93,high,25,"['Poor Customer Support', 'Poor Technical Support', 'High Monthly Charge']",Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Incentivize paperless billing; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
5524-KHNJP,Gioele,Bonolis,941252991,0,0,1,1,33,1,0,1.0,0.0,1.0,0.0,1.0,1.0,0,74.75,2453.3,False,False,True,False,True,False,False,0,2,43,moderate,20,"['Poor Streaming Service Quality', 'Poor Customer Support', 'Poor Technical Support']",Low risk – no action needed
1918-ZBFQJ,Vittoria,Grimani,3533312686,1,0,0,0,13,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1,79.25,1111.65,True,False,False,False,False,True,False,1,0,71,high,9,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
